STATION,DATE,TMAX,TMIN
USW00013873,1/18/1962,39,30
USW00013873,1/19/1962,33,31
USW00013873,1/20/1962,39,32
USW00013873,1/21/1962,38,32
USW00013873,1/22/1962,56,38
USW00013873,1/23/1962,63,50
USW00013873,1/24/1962,62,47
USW00013873,1/25/1962,67,57
USW00013873,1/26/1962,71,55
USW00013873,1/27/1962,60,53
USW00013873,1/28/1962,53,35
USW00013873,1/29/1962,59,30
USW00013873,1/30/1962,67,36
USW00013873,1/31/1962,54,35
USW00013873,2/1/1962,71,34
USW00013873,2/2/1962,67,43
USW00013873,2/3/1962,72,36
USW00013873,2/4/1962,73,41
USW00013873,2/5/1962,66,47
USW00013873,2/6/1962,47,26
USW00013873,2/7/1962,46,19
USW00013873,2/8/1962,39,27
USW00013873,2/9/1962,66,38
USW00013873,2/10/1962,57,34
USW00013873,2/11/1962,50,26
USW00013873,2/12/1962,71,33
USW00013873,2/13/1962,60,36
USW00013873,2/14/1962,77,36
USW00013873,2/15/1962,64,41
USW00013873,2/16/1962,55,40
USW00013873,2/17/1962,49,33
USW00013873,2/18/1962,51,41
USW00013873,2/19/1962,67,44
USW00013873,2/20/1962,64,36
USW00013873,2/21/1962,47,42
USW00013873,2/22/1962,60,42
USW00013873,2/23/1962,74,55
USW00013873,2/24/1962,72,48
USW00013873,2/25/1962,52,38
USW00013873,2/26/1962,49,38
USW00013873,2/27/1962,79,46
USW00013873,2/28/1962,77,52
USW00013873,3/1/1962,57,43
USW00013873,3/2/1962,46,31
USW00013873,3/3/1962,38,31
USW00013873,3/4/1962,45,36
USW00013873,3/5/1962,48,29
USW00013873,3/6/1962,41,26
USW00013873,3/7/1962,60,31
USW00013873,3/8/1962,48,34
USW00013873,3/9/1962,42,38
USW00013873,3/10/1962,54,40
USW00013873,3/11/1962,47,43
USW00013873,3/12/1962,67,40
USW00013873,3/13/1962,58,37
USW00013873,3/14/1962,56,36
USW00013873,3/15/1962,60,41
USW00013873,3/16/1962,57,34
USW00013873,3/17/1962,57,30
USW00013873,3/18/1962,62,29
USW00013873,3/19/1962,69,36
USW00013873,3/20/1962,67,44
USW00013873,3/21/1962,78,48
USW00013873,3/22/1962,62,41
USW00013873,3/23/1962,65,48
USW00013873,3/24/1962,72,41
USW00013873,3/25/1962,58,41
USW00013873,3/26/1962,52,45
USW00013873,3/27/1962,69,38
USW00013873,3/28/1962,72,41
USW00013873,3/29/1962,74,42
USW00013873,3/30/1962,74,53
USW00013873,3/31/1962,66,58
USW00013873,4/1/1962,61,42
USW00013873,4/2/1962,55,33
USW00013873,4/3/1962,59,30
USW00013873,4/4/1962,64,34
USW00013873,4/5/1962,52,44
USW00013873,4/6/1962,63,48
USW00013873,4/7/1962,70,57
USW00013873,4/8/1962,73,54
USW00013873,4/9/1962,75,53
USW00013873,4/10/1962,81,48
USW00013873,4/11/1962,69,55
USW00013873,4/12/1962,68,54
USW00013873,4/13/1962,58,39
USW00013873,4/14/1962,64,32
USW00013873,4/15/1962,61,35
USW00013873,4/16/1962,61,31
USW00013873,4/17/1962,61,35
USW00013873,4/18/1962,71,39
USW00013873,4/19/1962,78,46
USW00013873,4/20/1962,65,41
USW00013873,4/21/1962,71,36
USW00013873,4/22/1962,81,37
USW00013873,4/23/1962,83,52
USW00013873,4/24/1962,75,58
USW00013873,4/25/1962,81,56
USW00013873,4/26/1962,78,58
USW00013873,4/27/1962,78,54
USW00013873,4/28/1962,81,56
USW00013873,4/29/1962,78,57
USW00013873,4/30/1962,87,58
USW00013873,5/1/1962,87,63
USW00013873,5/2/1962,77,55
USW00013873,5/3/1962,79,46
USW00013873,5/4/1962,83,52
USW00013873,5/5/1962,82,51
USW00013873,5/6/1962,85,52
USW00013873,5/7/1962,89,58
USW00013873,5/8/1962,89,59
USW00013873,5/9/1962,91,63
USW00013873,5/10/1962,75,62
USW00013873,5/11/1962,87,59
USW00013873,5/12/1962,88,62
USW00013873,5/13/1962,88,61
USW00013873,5/14/1962,84,63
USW00013873,5/15/1962,93,63
USW00013873,5/16/1962,93,65
USW00013873,5/17/1962,90,61
USW00013873,5/18/1962,94,65
USW00013873,5/19/1962,97,67
USW00013873,5/20/1962,94,66
USW00013873,5/21/1962,94,64
USW00013873,5/22/1962,95,69
USW00013873,5/23/1962,94,66
USW00013873,5/24/1962,90,65
USW00013873,5/25/1962,94,65
USW00013873,5/26/1962,94,67
USW00013873,5/27/1962,94,68
USW00013873,5/28/1962,95,67
USW00013873,5/29/1962,86,65
USW00013873,5/30/1962,87,65
USW00013873,5/31/1962,88,66
USW00013873,6/1/1962,86,63
USW00013873,6/2/1962,87,64
USW00013873,6/3/1962,86,65
USW00013873,6/4/1962,86,69
USW00013873,6/5/1962,83,66
USW00013873,6/6/1962,89,64
USW00013873,6/7/1962,74,67
USW00013873,6/8/1962,82,65
USW00013873,6/9/1962,84,65
USW00013873,6/10/1962,84,68
USW00013873,6/11/1962,80,69
USW00013873,6/12/1962,84,68
USW00013873,6/13/1962,86,70
USW00013873,6/14/1962,86,66
USW00013873,6/15/1962,85,60
USW00013873,6/16/1962,84,65
USW00013873,6/17/1962,86,67
USW00013873,6/18/1962,91,69
USW00013873,6/19/1962,92,70
USW00013873,6/20/1962,78,69
USW00013873,6/21/1962,88,66
USW00013873,6/22/1962,92,67
USW00013873,6/23/1962,93,67
USW00013873,6/24/1962,95,69
USW00013873,6/25/1962,93,67
USW00013873,6/26/1962,91,66
USW00013873,6/27/1962,83,66
USW00013873,6/28/1962,71,62
USW00013873,6/29/1962,81,62
USW00013873,6/30/1962,89,58
USW00013873,7/1/1962,89,62
USW00013873,7/2/1962,92,64
USW00013873,7/3/1962,92,67
USW00013873,7/4/1962,94,71
USW00013873,7/5/1962,85,65
USW00013873,7/6/1962,78,70
USW00013873,7/7/1962,88,69
USW00013873,7/8/1962,83,68
USW00013873,7/9/1962,91,68
USW00013873,7/10/1962,90,65
USW00013873,7/11/1962,92,68
USW00013873,7/12/1962,89,71
USW00013873,7/13/1962,92,68
USW00013873,7/14/1962,95,71
USW00013873,7/15/1962,95,70
USW00013873,7/16/1962,95,75
USW00013873,7/17/1962,92,72
USW00013873,7/18/1962,92,68
USW00013873,7/19/1962,91,68
USW00013873,7/20/1962,87,68
USW00013873,7/21/1962,95,70
USW00013873,7/22/1962,95,69
USW00013873,7/23/1962,99,66
USW00013873,7/24/1962,98,67
USW00013873,7/25/1962,89,70
USW00013873,7/26/1962,90,70
USW00013873,7/27/1962,85,63
USW00013873,7/28/1962,85,61
USW00013873,7/29/1962,87,70
USW00013873,7/30/1962,92,71
USW00013873,7/31/1962,93,68
USW00013873,8/1/1962,94,69
USW00013873,8/2/1962,94,69
USW00013873,8/3/1962,88,70
USW00013873,8/4/1962,90,71
USW00013873,8/5/1962,95,69
USW00013873,8/6/1962,94,68
USW00013873,8/7/1962,91,67
USW00013873,8/8/1962,92,69
USW00013873,8/9/1962,91,67
USW00013873,8/10/1962,87,64
USW00013873,8/11/1962,86,64
USW00013873,8/12/1962,88,63
USW00013873,8/13/1962,91,66
USW00013873,8/14/1962,88,65
USW00013873,8/15/1962,88,69
USW00013873,8/16/1962,87,67
USW00013873,8/17/1962,89,67
USW00013873,8/18/1962,92,66
USW00013873,8/19/1962,92,69
USW00013873,8/20/1962,94,69
USW00013873,8/21/1962,93,71
USW00013873,8/22/1962,88,70
USW00013873,8/23/1962,85,67
USW00013873,8/24/1962,82,64
USW00013873,8/25/1962,85,62
USW00013873,8/26/1962,87,66
USW00013873,8/27/1962,88,69
USW00013873,8/28/1962,93,67
USW00013873,8/29/1962,92,63
USW00013873,8/30/1962,93,63
USW00013873,8/31/1962,92,64
USW00013873,9/1/1962,91,66
USW00013873,9/2/1962,92,64
USW00013873,9/3/1962,96,66
USW00013873,9/4/1962,96,70
USW00013873,9/5/1962,95,70
USW00013873,9/6/1962,88,66
USW00013873,9/7/1962,66,58
USW00013873,9/8/1962,77,61
USW00013873,9/9/1962,84,67
USW00013873,9/10/1962,90,68
USW00013873,9/11/1962,93,69
USW00013873,9/12/1962,93,71
USW00013873,9/13/1962,93,67
USW00013873,9/14/1962,89,72
USW00013873,9/15/1962,90,67
USW00013873,9/16/1962,80,67
USW00013873,9/17/1962,84,68
USW00013873,9/18/1962,83,61
USW00013873,9/19/1962,81,54
USW00013873,9/20/1962,78,55
USW00013873,9/21/1962,70,50
USW00013873,9/22/1962,69,54
USW00013873,9/23/1962,78,54
USW00013873,9/24/1962,74,54
USW00013873,9/25/1962,79,51
USW00013873,9/26/1962,67,63
USW00013873,9/27/1962,74,51
USW00013873,9/28/1962,72,46
USW00013873,9/29/1962,73,43
USW00013873,9/30/1962,76,46
USW00013873,10/1/1962,78,55
USW00013873,10/2/1962,73,62
USW00013873,10/3/1962,71,64
USW00013873,10/4/1962,80,61
USW00013873,10/5/1962,81,54
USW00013873,10/6/1962,84,59
USW00013873,10/7/1962,85,62
USW00013873,10/8/1962,85,64
USW00013873,10/9/1962,82,61
USW00013873,10/10/1962,84,55
USW00013873,10/11/1962,82,56
USW00013873,10/12/1962,84,57
USW00013873,10/13/1962,86,57
USW00013873,10/14/1962,83,61
USW00013873,10/15/1962,81,57
USW00013873,10/16/1962,81,61
USW00013873,10/17/1962,85,58
USW00013873,10/18/1962,77,58
USW00013873,10/19/1962,75,52
USW00013873,10/20/1962,78,46
USW00013873,10/21/1962,75,58
USW00013873,10/22/1962,72,53
USW00013873,10/23/1962,74,46
USW00013873,10/24/1962,60,35
USW00013873,10/25/1962,62,31
USW00013873,10/26/1962,58,31
USW00013873,10/27/1962,62,28
USW00013873,10/28/1962,71,34
USW00013873,10/29/1962,76,43
USW00013873,10/30/1962,74,43
USW00013873,10/31/1962,62,46
USW00013873,11/1/1962,61,34
USW00013873,11/2/1962,60,36
USW00013873,11/3/1962,60,44
USW00013873,11/4/1962,62,40
USW00013873,11/5/1962,52,33
USW00013873,11/6/1962,59,26
USW00013873,11/7/1962,64,33
USW00013873,11/8/1962,65,47
USW00013873,11/9/1962,60,43
USW00013873,11/10/1962,63,44
USW00013873,11/11/1962,72,36
USW00013873,11/12/1962,51,41
USW00013873,11/13/1962,65,41
USW00013873,11/14/1962,63,33
USW00013873,11/15/1962,68,38
USW00013873,11/16/1962,69,46
USW00013873,11/17/1962,70,59
USW00013873,11/18/1962,64,42
USW00013873,11/19/1962,53,41
USW00013873,11/20/1962,52,44
USW00013873,11/21/1962,61,49
USW00013873,11/22/1962,59,39
USW00013873,11/23/1962,65,31
USW00013873,11/24/1962,66,36
USW00013873,11/25/1962,52,38
USW00013873,11/26/1962,51,31
USW00013873,11/27/1962,64,37
USW00013873,11/28/1962,56,46
USW00013873,11/29/1962,65,48
USW00013873,11/30/1962,65,49
USW00013873,12/1/1962,68,43
USW00013873,12/2/1962,70,33
USW00013873,12/3/1962,65,46
USW00013873,12/4/1962,62,49
USW00013873,12/5/1962,50,35
USW00013873,12/6/1962,37,27
USW00013873,12/7/1962,51,22
USW00013873,12/8/1962,51,31
USW00013873,12/9/1962,42,27
USW00013873,12/10/1962,38,22
USW00013873,12/11/1962,44,16
USW00013873,12/12/1962,24,7
USW00013873,12/13/1962,31,2
USW00013873,12/14/1962,46,22
USW00013873,12/15/1962,50,17
USW00013873,12/16/1962,56,37
USW00013873,12/17/1962,63,30
USW00013873,12/18/1962,69,32
USW00013873,12/19/1962,67,34
USW00013873,12/20/1962,68,46
USW00013873,12/21/1962,52,31
USW00013873,12/22/1962,56,32
USW00013873,12/23/1962,56,34
USW00013873,12/24/1962,44,29
USW00013873,12/25/1962,34,31
USW00013873,12/26/1962,53,34
USW00013873,12/27/1962,51,37
USW00013873,12/28/1962,55,39
USW00013873,12/29/1962,48,42
USW00013873,12/30/1962,52,30
USW00013873,12/31/1962,51,26
USW00013873,1/1/1963,51,25
USW00013873,1/2/1963,52,24
USW00013873,1/3/1963,55,27
USW00013873,1/4/1963,57,28
USW00013873,1/5/1963,53,34
USW00013873,1/6/1963,50,30
USW00013873,1/7/1963,56,30
USW00013873,1/8/1963,51,31
USW00013873,1/9/1963,63,27
USW00013873,1/10/1963,64,40
USW00013873,1/11/1963,63,54
USW00013873,1/12/1963,68,52
USW00013873,1/13/1963,53,26
USW00013873,1/14/1963,33,19
USW00013873,1/15/1963,44,25
USW00013873,1/16/1963,49,20
USW00013873,1/17/1963,44,26
USW00013873,1/18/1963,47,35
USW00013873,1/19/1963,49,45
USW00013873,1/20/1963,57,38
USW00013873,1/21/1963,38,22
USW00013873,1/22/1963,53,22
USW00013873,1/23/1963,54,14
USW00013873,1/24/1963,31,4
USW00013873,1/25/1963,40,12
USW00013873,1/26/1963,42,28
USW00013873,1/27/1963,38,19
USW00013873,1/28/1963,36,12
USW00013873,1/29/1963,34,20
USW00013873,1/30/1963,43,29
USW00013873,1/31/1963,60,39
USW00013873,2/1/1963,44,34
USW00013873,2/2/1963,44,33
USW00013873,2/3/1963,53,32
USW00013873,2/4/1963,47,28
USW00013873,2/5/1963,60,32
USW00013873,2/6/1963,67,44
USW00013873,2/7/1963,68,40
USW00013873,2/8/1963,55,32
USW00013873,2/9/1963,45,30
USW00013873,2/10/1963,56,25
USW00013873,2/11/1963,51,44
USW00013873,2/12/1963,44,27
USW00013873,2/13/1963,47,20
USW00013873,2/14/1963,54,29
USW00013873,2/15/1963,47,22
USW00013873,2/16/1963,43,21
USW00013873,2/17/1963,47,22
USW00013873,2/18/1963,55,22
USW00013873,2/19/1963,43,35
USW00013873,2/20/1963,59,32
USW00013873,2/21/1963,54,21
USW00013873,2/22/1963,38,11
USW00013873,2/23/1963,52,20
USW00013873,2/24/1963,53,33
USW00013873,2/25/1963,63,29
USW00013873,2/26/1963,52,24
USW00013873,2/27/1963,48,14
USW00013873,2/28/1963,64,25
USW00013873,3/1/1963,59,40
USW00013873,3/2/1963,60,39
USW00013873,3/3/1963,67,36
USW00013873,3/4/1963,64,47
USW00013873,3/5/1963,69,60
USW00013873,3/6/1963,66,39
USW00013873,3/7/1963,60,35
USW00013873,3/8/1963,65,34
USW00013873,3/9/1963,63,41
USW00013873,3/10/1963,68,42
USW00013873,3/11/1963,56,44
USW00013873,3/12/1963,74,55
USW00013873,3/13/1963,79,55
USW00013873,3/14/1963,79,48
USW00013873,3/15/1963,62,43
USW00013873,3/16/1963,51,48
USW00013873,3/17/1963,80,48
USW00013873,3/18/1963,82,49
USW00013873,3/19/1963,84,60
USW00013873,3/20/1963,71,47
USW00013873,3/21/1963,54,36
USW00013873,3/22/1963,63,30
USW00013873,3/23/1963,66,30
USW00013873,3/24/1963,74,37
USW00013873,3/25/1963,74,43
USW00013873,3/26/1963,71,54
USW00013873,3/27/1963,74,44
USW00013873,3/28/1963,78,48
USW00013873,3/29/1963,81,46
USW00013873,3/30/1963,81,47
USW00013873,3/31/1963,86,48
USW00013873,4/1/1963,80,50
USW00013873,4/2/1963,84,54
USW00013873,4/3/1963,85,54
USW00013873,4/4/1963,80,53
USW00013873,4/5/1963,66,48
USW00013873,4/6/1963,56,45
USW00013873,4/7/1963,69,47
USW00013873,4/8/1963,76,44
USW00013873,4/9/1963,75,53
USW00013873,4/10/1963,81,54
USW00013873,4/11/1963,78,54
USW00013873,4/12/1963,74,51
USW00013873,4/13/1963,71,44
USW00013873,4/14/1963,65,41
USW00013873,4/15/1963,72,39
USW00013873,4/16/1963,77,38
USW00013873,4/17/1963,84,53
USW00013873,4/18/1963,82,60
USW00013873,4/19/1963,81,55
USW00013873,4/20/1963,78,64
USW00013873,4/21/1963,87,62
USW00013873,4/22/1963,84,62
USW00013873,4/23/1963,86,56
USW00013873,4/24/1963,74,44
USW00013873,4/25/1963,61,50
USW00013873,4/26/1963,78,54
USW00013873,4/27/1963,76,50
USW00013873,4/28/1963,63,57
USW00013873,4/29/1963,67,55
USW00013873,4/30/1963,76,53
USW00013873,5/1/1963,69,42
USW00013873,5/2/1963,72,38
USW00013873,5/3/1963,76,45
USW00013873,5/4/1963,79,47
USW00013873,5/5/1963,85,52
USW00013873,5/6/1963,86,58
USW00013873,5/7/1963,84,60
USW00013873,5/8/1963,87,62
USW00013873,5/9/1963,91,62
USW00013873,5/10/1963,89,64
USW00013873,5/11/1963,92,68
USW00013873,5/12/1963,74,56
USW00013873,5/13/1963,64,56
USW00013873,5/14/1963,81,58
USW00013873,5/15/1963,88,62
USW00013873,5/16/1963,89,67
USW00013873,5/17/1963,88,66
USW00013873,5/18/1963,82,63
USW00013873,5/19/1963,84,57
USW00013873,5/20/1963,80,63
USW00013873,5/21/1963,82,62
USW00013873,5/22/1963,84,59
USW00013873,5/23/1963,71,56
USW00013873,5/24/1963,73,49
USW00013873,5/25/1963,67,54
USW00013873,5/26/1963,63,58
USW00013873,5/27/1963,83,62
USW00013873,5/28/1963,82,64
USW00013873,5/29/1963,84,65
USW00013873,5/30/1963,84,62
USW00013873,5/31/1963,81,63
USW00013873,6/1/1963,80,60
USW00013873,6/2/1963,81,57
USW00013873,6/3/1963,85,58
USW00013873,6/4/1963,83,61
USW00013873,6/5/1963,87,60
USW00013873,6/6/1963,89,64
USW00013873,6/7/1963,92,66
USW00013873,6/8/1963,94,68
USW00013873,6/9/1963,94,64
USW00013873,6/10/1963,96,70
USW00013873,6/11/1963,95,73
USW00013873,6/12/1963,92,65
USW00013873,6/13/1963,92,62
USW00013873,6/14/1963,95,70
USW00013873,6/15/1963,93,65
USW00013873,6/16/1963,76,64
USW00013873,6/17/1963,75,66
USW00013873,6/18/1963,69,65
USW00013873,6/19/1963,73,66
USW00013873,6/20/1963,83,69
USW00013873,6/21/1963,86,67
USW00013873,6/22/1963,74,63
USW00013873,6/23/1963,71,62
USW00013873,6/24/1963,79,63
USW00013873,6/25/1963,78,65
USW00013873,6/26/1963,78,65
USW00013873,6/27/1963,84,66
USW00013873,6/28/1963,82,66
USW00013873,6/29/1963,85,67
USW00013873,6/30/1963,88,69
USW00013873,7/1/1963,89,68
USW00013873,7/2/1963,89,70
USW00013873,7/3/1963,92,69
USW00013873,7/4/1963,86,66
USW00013873,7/5/1963,89,68
USW00013873,7/6/1963,92,66
USW00013873,7/7/1963,91,67
USW00013873,7/8/1963,87,70
USW00013873,7/9/1963,84,67
USW00013873,7/10/1963,80,63
USW00013873,7/11/1963,83,59
USW00013873,7/12/1963,85,59
USW00013873,7/13/1963,85,62
USW00013873,7/14/1963,83,68
USW00013873,7/15/1963,89,69
USW00013873,7/16/1963,88,69
USW00013873,7/17/1963,90,69
USW00013873,7/18/1963,85,68
USW00013873,7/19/1963,89,69
USW00013873,7/20/1963,91,68
USW00013873,7/21/1963,88,68
USW00013873,7/22/1963,88,67
USW00013873,7/23/1963,90,65
USW00013873,7/24/1963,78,64
USW00013873,7/25/1963,85,67
USW00013873,7/26/1963,87,67
USW00013873,7/27/1963,90,69
USW00013873,7/28/1963,88,70
USW00013873,7/29/1963,90,66
USW00013873,7/30/1963,89,68
USW00013873,7/31/1963,89,68
USW00013873,8/1/1963,91,70
USW00013873,8/2/1963,91,68
USW00013873,8/3/1963,92,67
USW00013873,8/4/1963,93,70
USW00013873,8/5/1963,95,70
USW00013873,8/6/1963,95,71
USW00013873,8/7/1963,94,71
USW00013873,8/8/1963,91,73
USW00013873,8/9/1963,93,66
USW00013873,8/10/1963,93,69
USW00013873,8/11/1963,91,65
USW00013873,8/12/1963,92,66
USW00013873,8/13/1963,94,71
USW00013873,8/14/1963,86,68
USW00013873,8/15/1963,85,63
USW00013873,8/16/1963,87,63
USW00013873,8/17/1963,91,63
USW00013873,8/18/1963,94,66
USW00013873,8/19/1963,93,68
USW00013873,8/20/1963,92,67
USW00013873,8/21/1963,85,67
USW00013873,8/22/1963,90,66
USW00013873,8/23/1963,93,67
USW00013873,8/24/1963,93,68
USW00013873,8/25/1963,94,67
USW00013873,8/26/1963,84,68
USW00013873,8/27/1963,74,64
USW00013873,8/28/1963,87,68
USW00013873,8/29/1963,88,69
USW00013873,8/30/1963,89,71
USW00013873,8/31/1963,89,68
USW00013873,9/1/1963,85,66
USW00013873,9/2/1963,87,62
USW00013873,9/3/1963,90,65
USW00013873,9/4/1963,90,68
USW00013873,9/5/1963,89,69
USW00013873,9/6/1963,80,67
USW00013873,9/7/1963,79,66
USW00013873,9/8/1963,87,62
USW00013873,9/9/1963,89,63
USW00013873,9/10/1963,90,67
USW00013873,9/11/1963,92,65
USW00013873,9/12/1963,92,65
USW00013873,9/13/1963,88,67
USW00013873,9/14/1963,69,57
USW00013873,9/15/1963,66,56
USW00013873,9/16/1963,79,56
USW00013873,9/17/1963,82,59
USW00013873,9/18/1963,78,62
USW00013873,9/19/1963,84,58
USW00013873,9/20/1963,87,58
USW00013873,9/21/1963,87,62
USW00013873,9/22/1963,78,57
USW00013873,9/23/1963,69,50
USW00013873,9/24/1963,69,44
USW00013873,9/25/1963,75,52
USW00013873,9/26/1963,82,60
USW00013873,9/27/1963,78,59
USW00013873,9/28/1963,66,60
USW00013873,9/29/1963,80,60
USW00013873,9/30/1963,78,57
USW00013873,10/1/1963,73,50
USW00013873,10/2/1963,79,50
USW00013873,10/3/1963,83,56
USW00013873,10/4/1963,80,59
USW00013873,10/5/1963,76,53
USW00013873,10/6/1963,75,50
USW00013873,10/7/1963,80,43
USW00013873,10/8/1963,83,49
USW00013873,10/9/1963,76,57
USW00013873,10/10/1963,73,48
USW00013873,10/11/1963,78,46
USW00013873,10/12/1963,88,58
USW00013873,10/13/1963,73,54
USW00013873,10/14/1963,72,48
USW00013873,10/15/1963,75,49
USW00013873,10/16/1963,77,49
USW00013873,10/17/1963,82,43
USW00013873,10/18/1963,82,44
USW00013873,10/19/1963,80,49
USW00013873,10/20/1963,84,51
USW00013873,10/21/1963,87,57
USW00013873,10/22/1963,82,59
USW00013873,10/23/1963,74,60
USW00013873,10/24/1963,74,60
USW00013873,10/25/1963,80,61
USW00013873,10/26/1963,85,55
USW00013873,10/27/1963,84,58
USW00013873,10/28/1963,84,58
USW00013873,10/29/1963,64,44
USW00013873,10/30/1963,65,37
USW00013873,10/31/1963,73,36
USW00013873,11/1/1963,71,41
USW00013873,11/2/1963,56,33
USW00013873,11/3/1963,61,28
USW00013873,11/4/1963,66,29
USW00013873,11/5/1963,62,50
USW00013873,11/6/1963,70,52
USW00013873,11/7/1963,70,49
USW00013873,11/8/1963,72,41
USW00013873,11/9/1963,66,40
USW00013873,11/10/1963,70,48
USW00013873,11/11/1963,71,40
USW00013873,11/12/1963,65,37
USW00013873,11/13/1963,54,31
USW00013873,11/14/1963,49,31
USW00013873,11/15/1963,57,25
USW00013873,11/16/1963,66,29
USW00013873,11/17/1963,70,33
USW00013873,11/18/1963,72,39
USW00013873,11/19/1963,77,46
USW00013873,11/20/1963,70,49
USW00013873,11/21/1963,70,52
USW00013873,11/22/1963,75,54
USW00013873,11/23/1963,66,47
USW00013873,11/24/1963,65,36
USW00013873,11/25/1963,58,37
USW00013873,11/26/1963,51,41
USW00013873,11/27/1963,59,48
USW00013873,11/28/1963,64,55
USW00013873,11/29/1963,62,36
USW00013873,11/30/1963,49,29
USW00013873,12/1/1963,48,27
USW00013873,12/2/1963,51,27
USW00013873,12/3/1963,48,32
USW00013873,12/4/1963,56,27
USW00013873,12/5/1963,50,29
USW00013873,12/6/1963,55,26
USW00013873,12/7/1963,61,32
USW00013873,12/8/1963,49,35
USW00013873,12/9/1963,46,29
USW00013873,12/10/1963,56,28
USW00013873,12/11/1963,44,38
USW00013873,12/12/1963,52,41
USW00013873,12/13/1963,48,44
USW00013873,12/14/1963,46,25
USW00013873,12/15/1963,40,19
USW00013873,12/16/1963,37,19
USW00013873,12/17/1963,40,19
USW00013873,12/18/1963,42,19
USW00013873,12/19/1963,44,12
USW00013873,12/20/1963,39,21
USW00013873,12/21/1963,43,23
USW00013873,12/22/1963,41,22
USW00013873,12/23/1963,34,29
USW00013873,12/24/1963,33,23
USW00013873,12/25/1963,55,25
USW00013873,12/26/1963,62,30
USW00013873,12/27/1963,59,29
USW00013873,12/28/1963,54,24
USW00013873,12/29/1963,53,29
USW00013873,12/30/1963,46,25
USW00013873,12/31/1963,33,25
USW00013873,1/1/1964,33,28
USW00013873,1/2/1964,43,22
USW00013873,1/3/1964,60,30
USW00013873,1/4/1964,54,40
USW00013873,1/5/1964,60,34
USW00013873,1/6/1964,53,38
USW00013873,1/7/1964,57,46
USW00013873,1/8/1964,50,39
USW00013873,1/9/1964,51,38
USW00013873,1/10/1964,44,27
USW00013873,1/11/1964,44,24
USW00013873,1/12/1964,38,32
USW00013873,1/13/1964,33,19
USW00013873,1/14/1964,39,16
USW00013873,1/15/1964,45,14
USW00013873,1/16/1964,41,20
USW00013873,1/17/1964,40,32
USW00013873,1/18/1964,52,34
